,Datetime,Text,Username,Geolocation
4860,2020-06-09 08:16:50+00:00,"“Toppling of a statue of slaver Edward Colston” can’t make this shit up maaaaaan say you’re racist and your statues of men long dead and purposely forgotten by history is what you really care about, not the black lives matter movement. ",QueenAdzzzz,
4861,2020-06-09 08:16:45+00:00,Bristol City Council: Replace the Colston Statue with Paul Stephenson - Sign the Petition! http://chng.it/z2z7vpST via @UKChange,FrankoTic,
4862,2020-06-09 08:16:38+00:00,"I don’t think they need to worry about Churchill. For all his many flaws he was generally admired, so they would have spent a bit of money on his statue. Thomas Colston’s *bounced* when it hit the pavement. They’d need a wrecking ball to knock Churchill off his plinth.",TheDaiLlew,
4863,2020-06-09 08:16:28+00:00,Sorry but what gives white people the right to get mad at Colston statue coming down? It’s really not the place of white people to decide what is considered racist or offensive,austrono,
4864,2020-06-09 08:16:28+00:00,The anger that felled Colston’s statue cannot be eased by Boris Johnson | Hugh Muir ,PaulTOwen,
4865,2020-06-09 08:16:21+00:00,"To be honest, Edward Colston's statue is not the hill to die on for those sceptical of the BLM message",cheshiretoad,
4866,2020-06-09 08:16:16+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,JoshForstenzer,
4867,2020-06-09 08:16:16+00:00,@Nigel_Farage was absolutely disgusting on @gmb how dare he praise Edward Colston. That statue needed to come down and so does all the others...shocking!,MissRuu,
4868,2020-06-09 08:16:15+00:00,"The Ancient Greek thought that the erection of a statue of oneself meant you lived for ever, at least the memory of you would. In Colston's case, since the whole British society had turned against slavery the statue was not one celebrating that, but rather his philanthropy.",Brasssneck,
4869,2020-06-09 08:16:10+00:00,"Why are we letting someone like Nigel Farage speak on the Colston statue? He has 0 experience of racism, he is not a teacher of history, he is a racist.",laurenamyreuter,
4870,2020-06-09 08:16:07+00:00,Keir Starmer (rightly) says the Edward Colston statue should have been taken down long ago. There are reasons why it wasnt though: https://kmflett.wordpress.com/2020/06/08/edward-colstons-statue-in-bristol-should-have-been-taken-ages-ago-so-why-wasnt-it/,kmflett,
4871,2020-06-09 08:15:51+00:00,Colston’s statue should hv come down years ago. And civil disobedience as a political tactic is legitimate &amp; necessary. It’s time to revisit the history of imperialism. But vandalism and looting are not OK. I’m with Starmer on this. ,alain_catzeflis,
4872,2020-06-09 08:15:49+00:00,Nigel Farage is a very controversial racist man so he will oppose to removing of colston statue is wrong the man is a bafoon it's no good arguing with him I am very passionate about this it's people like him who enjoy oppression on people of colour,kutzzie,
4873,2020-06-09 08:15:41+00:00,‘The historical symmetry of this moment is poetic’ @DavidOlusoga on the removal of Colston’s statue #Colston #BLM https://www.theguardian.com/commentisfree/2020/jun/08/edward-colston-statue-history-slave-trader-bristol-protest,mark__galloway,
4874,2020-06-09 08:15:41+00:00,"This is misleading! Nigel Farage was citing democratic process as the reason the Hitler statues were removed. The Colston statue was removed by a mob! It was not the removal of the statue that was wrong, but the means of doing it!@piersmorgan ",lynne_garrett,
4875,2020-06-09 08:15:27+00:00,Wake the fuck up. They tried countless times. It’s not hard to research considering this is the most media coverage this statue has and will ever have. Are you saying you want to see Hitler statues up?? Or you don’t understand why Colston can be compared with Hitler???,kingwiggles,
4876,2020-06-09 08:15:25+00:00,Colston’s statue shows society’s values are not set in stone https://www.ft.com/content/8208d320-a964-11ea-a766-7c300513fe47 via @financialtimes,Fortune971114,
4877,2020-06-09 08:15:05+00:00,@GMB Suzanna so thousands of people signed a petition to remove Colston statue. Do you know how many thousands live in Bristol. Shall I tell you. 535.907.,luke100watt,
4878,2020-06-09 08:15:00+00:00,All these things are true. Colston was a slave trader Colston was an evil man Colston was a philanthropist The choice of whether the statue should be taken down should have been made democratically,spottie999,
4879,2020-06-09 08:14:56+00:00,"“I toppled Saddam’s statue – now I want him back"" BBC News https://youtu.be/z9wC6W7EJpg via @YouTube this is democracy #colstonstatue",fodderman1914,
4880,2020-06-09 08:14:52+00:00,The destruction of Edward Colston’s statue is an act of living history ,MariaExall,
4881,2020-06-09 08:14:52+00:00,I think the Tories' problem with that statue coming down is #Colston represented the British Empire which is what their Brexit is all about. Start to question the British Empire was correct and the whole vision starts to fall apart #Brexit,dannylepelley,
4882,2020-06-09 08:14:28+00:00,"I'd quite like to see the Colston statue in a museum as part of an exhibit explaining why his story is horrific and the murderous pain he and his ilk caused, but displayed in a tank of the sea water in which it so deservedly lies.",fashionworked,
4883,2020-06-09 08:14:25+00:00,Ask Bristolians and you will find the vast majority approved as they had been trying to get it removed for years. The rest of the country had never even heard of the Colston statue before this. Had you?,claudiewhitakr,
4884,2020-06-09 08:14:18+00:00,I think the Tories' problem with that statue coming down is #Colston represented the British Empire which is what their Brexit is all about. Start to question the British Empire was correct and the whole vision starts to fall apart #Brexit,dannylepelley,
4885,2020-06-09 08:14:18+00:00,"If anything, the argument could be made that far more people know of Colston and his history, because of the tearing down of the statue.",LottieKellyBro1,
4886,2020-06-09 08:14:12+00:00,Nigel Farage just told GMB that Germany was right to remove Hitler statues... but racial inequality protestors in Bristol were wrong to rip down slave owner/trader Edward Colston’s statue. Farage supporting slave traders Farages racism is never far away #BlackLivesMattters,80_mcswan,
4887,2020-06-09 08:14:09+00:00,Police are cowards. Have your say on Colston`s statue. ,FinchleyCentra1,
4888,2020-06-09 08:14:01+00:00,I think the Tories' problem with that statue coming down is #Colston represented the British Empire which is what their Brexit is all about. Start to question the British Empire was correct and the whole vision starts to fall apart #Brexit,dannylepelley,
4889,2020-06-09 08:13:57+00:00,Edward Colston statue toppled: how Bristol came to see the slave trader as a hero and philanthropist https://theconversation.com/edward-colston-statue-toppled-how-bristol-came-to-see-the-slave-trader-as-a-hero-and-philanthropist-140271?utm_source=twitter&amp;utm_medium=bylinetwitterbutton via @ConversationUK,AlfredGliddon,
4890,2020-06-09 08:13:51+00:00,"How are they saying let's destroy history? Given that history, by definition, has already taken place, it's impossible to destroy. A torn-down statue doesn't mean Colston and his actions never took place.",LottieKellyBro1,
4891,2020-06-09 08:13:51+00:00,"You've got to look at the context and respect history. If for some reason a statue was put somewhere, you should leave it where it is. If the statue of the slave trader Colston in Bristol was placed in the river in 2020, we have no right to remove it from there.",maurovanetti,
4892,2020-06-09 08:13:43+00:00,Thank you for this piece from @davidolusoga The toppling of Edward Colston's statue is not an attack on history. It is history ,RogerAppleton,
4893,2020-06-09 08:13:41+00:00,"Is it not important to keep these, they surely lead to a narrative about historical Jewish persecution that is educational and an important lesson for the modern day. Same with the Colston statue and African slavery.",CanderUK,
4894,2020-06-09 08:13:38+00:00,"Am I mistaken, or at the MPs who are froathing at the mouth about what they consider the ‘wanton destruction’ of the Edward Colston statue, the same MPs who voted for doing this to Baghdad? ",BrianHTweed,
4895,2020-06-09 08:13:36+00:00,Agree just spent 10 mins blocking some ignorant tweets regarding Colston statue. I’m of Jamaican heritage and Bristolian the statue offends me- good riddance ,funkyhousernb,
4896,2020-06-09 08:13:21+00:00,Supposedly for twenty years people have been trying to democratically remove the Colstons statue from Bristol. It is democratic for elected representatives to decide by a majority vote. But if the majority is not anti-racist? #colstonstatue,ommadown,
4897,2020-06-09 08:13:11+00:00,"Hitler was a genocidal maniac that caused a world war. Colston's statue was put up by public subscription at the day to thank him for his philanthropy towards Bristol. Sure, slave trading was wrong.",An91623930David,
4898,2020-06-09 08:13:09+00:00,Yes yes yes. However the Colston statue should go into the slavery museum with the story of its attempted removal by democratic process and and the resistance to it's removal. Also the day it was pulled down and thrown in the dock.,Alli5terq,
4899,2020-06-09 08:13:03+00:00,Police are cowards. Have your say on Colston`s statue. https://www.bristolpost.co.uk/news/bristol-news/edward-colston-tell-what-you-4205625,FinchleyCentra1,
4900,2020-06-09 08:12:59+00:00,"Black Lives Matter: Colston statue thugs must face justice, Priti Patel tells police | News | The Times No should have been taken down years ago #Blacklivesmatter",HalseyJane,
4901,2020-06-09 08:12:58+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | David Olusoga ,BradDodd,
4902,2020-06-09 08:12:57+00:00,"Many buildings etc named after Edward Colston because of his donations with money used from his slave trading! Buildings can be renamed, the statue needed to come down. We can’t erase history but we are supposed to learn from it and evolve from it",scottishwizard,
4903,2020-06-09 08:12:55+00:00,Perfectly logical. Hitler statues would have been used by Neo-Nazis to inspire other Neo-Nazis into illegal activity. Doubt very much extremists would have massed around the statue of Edward Colston. Whilst it would there it would have served as a valuable reminder of the past.,ThomasEvans1984,
4904,2020-06-09 08:12:37+00:00,"I don’t follow Farage, so haven’t seen his earlier comments re: the Colston statue, but to watch the interview then read Morgan’s comment giving a completely different context is shockingly devious.",andystevo78,
